游戏地址,游戏名字,评分,评论1,评论2,游戏类型
http://www.4399.com/flash/97275.htm,3D旋转麻将连连看,4,"游戏玩法尚可,但整体感觉有些平淡乏味。","画面较为出色,但玩法有些单一缺乏变化。",综合类
http://www.4399.com/flash/41483.htm,装载卡车,4,"视觉效果尚可,但玩法缺乏深度探索。","还算有趣,但玩久了会感到乏味无聊。",冒险类
http://www.4399.com/flash/73122.htm,装载卡车3,5,游戏中有很多隐藏内容，探索很有趣。,游戏设计很精巧，细节处理得很好。,益智类
http://www.4399.com/flash/27265.htm,火柴人逃脱记,2,"画面粗糙,操作反馈也很糟糕。","这游戏无聊透了,根本玩不下去。",儿童类
http://www.4399.com/flash/158011.htm,小汽车的英雄梦,5,游戏中的隐藏内容很多，探索很有趣。,音效和配乐非常出色，增强了体验。,体育类
http://www.4399.com/flash/102581.htm,帮鸟儿解冻,1,"操作反馈不够流畅,游戏体验一般。","关卡难度设置极不合理,玩家痛苦不堪。",休闲类
http://www.4399.com/flash/146052.htm,麻将消除高手,5,任务系统很完善，玩起来很有动力。,操作简单，很容易上手。,策略类
http://www.4399.com/flash/33249.htm,帮小狗取手绢,1,"这游戏烂到家了,根本不值得一玩。","操作体验非常糟糕,完全影响享受。",模拟经营类
http://www.4399.com/flash/78828.htm,益智乐高2中文版,2,"操作体验简直糟糕透了,根本玩不下去。","实在令人失望,这游戏毫无看点可言。",策略类
http://www.4399.com/flash/8670.htm,宠物连连看特别版,5,关卡设计很巧妙，很有挑战性。,游戏中有很多隐藏内容，探索很有趣。,冒险类
http://www.4399.com/flash/35965.htm,直升机打气球,2,"这游戏无聊透了,根本玩不下去。","游戏设计存在致命缺陷,体验极其糟糕。",综合类
http://www.4399.com/flash/56745.htm,动画师和动画,4,"还算有趣,但玩久了会感到乏味。","视觉效果尚可,但玩法缺乏深度探索体验。",棋牌类
http://www.4399.com/flash/46428.htm,空姐阿Sue,1,"操作体验很差,直接影响游戏乐趣。","游戏中bug太多了,根本无法流畅游玩。",综合类
http://www.4399.com/flash/50909.htm,植物战僵尸3D连连看,2,"总的来说这游戏很无聊,不太好玩。","关卡设计不够平衡,难度把握不当。",棋牌类
http://www.4399.com/flash/128952.htm,坏蛋冰淇淋3,3,"画面较为出色,但玩法有些单一枯燥。","画面较好,但玩法有些单调乏味。",冒险类
http://www.4399.com/flash/113790.htm,找你妹正式版,1,"操作体验非常糟糕,完全影响享受。","实在令人失望,这游戏毫无看点可言。",动作类
http://www.4399.com/flash/201721.htm,圆球情侣,1,"真是大失望,这游戏根本配不上预期。","这游戏真的太烂了,我强烈不推荐。",策略类
http://www.4399.com/flash/123789.htm,恐龙觅食,3,"游戏基本可玩,但缺乏亮点或特色。","游戏性尚可,但不够精致和创新。",益智类
http://www.4399.com/flash/157666.htm,史上最贱小游戏13,3,"游戏性尚可,但不够精致和创新。","游戏基本可玩,但缺乏创新的亮点特色。",动作类
http://www.4399.com/flash/152162.htm,盗金父子2,5,音效很棒，增强了游戏体验。,游戏内容很丰富，不会觉得无聊。,模拟经营类
http://www.4399.com/flash/1287.htm,新麻雀连连看,1,"这游戏烂透了,根本不值得一玩。","音乐和音效质量较差,影响游戏体验。",测试类
http://www.4399.com/flash/1244.htm,红孩儿连连看,5,关卡设计很巧妙，很有挑战性。,剧情设计很精彩，玩起来像看电影。,动作类
http://www.4399.com/flash/48349.htm,爱吃水果的虫子,3,"总体感觉一般般,没有太多出色的地方。","还算有趣,但玩久了会觉得乏味无聊。",冒险类
http://www.4399.com/flash/53510.htm,红楼梦连连看,3,"玩起来还算流畅,但缺乏持久吸引力。","视觉效果尚可,但玩法缺乏深度探索。",体育类
http://www.4399.com/flash/104723.htm,搞怪碰碰球,4,"视觉效果尚可,但玩法缺乏深度探索。","还算过得去,不过没有太多特色。",棋牌类
http://www.4399.com/flash/776.htm,宠物连连看,1,"真是大失望,这游戏根本配不上预期。","游戏中bug大量存在,玩家体验极度糟糕。",搞笑类
http://www.4399.com/flash/117146.htm,火柴人智闯飞艇,4,"还算有趣,但玩久了会感到乏味无聊。","这款游戏还算不错,值得一试。",休闲类
http://www.4399.com/flash/8954.htm,阿sue家做客,5,任务系统很完善，玩起来很有动力。,游戏内购合理，不影响体验。,综合类
http://www.4399.com/flash/142569.htm,一把火,3,"玩起来还算流畅,但缺乏持久吸引力。","画面较为出色,但玩法有些单一枯燥。",动作类
http://www.4399.com/flash/91402.htm,保护橙子增强版3,3,"游戏玩法尚可,但整体感觉略显平淡。","总体感觉一般般,没有太多亮点可圈可点。",测试类
http://www.4399.com/flash/166563.htm,盗金父子3,2,"这游戏无聊透了,根本玩不下去。","这游戏烂透了,根本不值得一玩。",体育类
http://www.4399.com/flash/143093.htm,果蔬连连看HD,4,"操作体验良好,但缺乏丰富的内容。","游戏性尚可,但不够精致和创新。",棋牌类
http://www.4399.com/flash/62725.htm,蜗牛鲍勃2中文版,4,"操作体验良好,但缺乏特色内容。","游戏性尚可,但不够精致和新鲜感。",棋牌类
http://www.4399.com/flash/123611.htm,小汽车的爱情梦,2,"这游戏无聊透了,我完全不推荐。","画面粗糙,操作反馈也很糟糕。",休闲类
http://www.4399.com/flash/151340.htm,熊猫逃生记之日本,3,"还算过得去,不过没有太多特色。","游戏设计还算不错,但需要更多创新。",策略类
http://www.4399.com/flash/131672.htm,逗小猴开心大胆冒险,3,"视觉效果尚可,但玩法缺乏深度。","游戏基本可玩,但缺乏亮点或特色。",体育类
http://www.4399.com/flash/131634.htm,克隆镭射枪,5,游戏机制很独特，玩法很新颖。,游戏内容很丰富，玩法很多样。,棋牌类
http://www.4399.com/flash/131588.htm,保护橙子之骑士冒险,3,"整体一般般,没有太多亮点可言。","游戏性一般,勉强可以消遣消遣。",测试类
http://www.4399.com/flash/131449.htm,开心鬼碰鬼,2,"游戏中bug太多了,根本无法顺利游玩。","这游戏实在是太糟糕了,根本玩不下去。",棋牌类
http://www.4399.com/flash/131432.htm,小顽皮的大黄鸭,4,"还算有趣,但玩久了会感到乏味无聊。","玩法简单,但游戏性不太够吸引人。",测试类
http://www.4399.com/flash/131355.htm,黑猫逃生2,2,"画面粗糙,操作反馈也很糟糕。","画面很一般,操作也不太流畅。",测试类
http://www.4399.com/flash/131257.htm,我们约会吧,4,"玩起来还算流畅,但缺乏长期吸引力。","玩法简单,但游戏性不太够吸引人。",动作类
http://www.4399.com/flash/131178.htm,帮鸟儿解冻3,3,"总体感觉一般般,不太吸引我。","总体感觉??般般,没有太多亮点。",儿童类
http://www.4399.com/flash/131177.htm,火之创造,5,游戏内购合理，不影响体验。,音效很棒，增强了游戏体验。,测试类
http://www.4399.com/flash/131073.htm,鲍比的飞船,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","画面粗糙,操作反馈也很糟糕。",冒险类
http://www.4399.com/flash/131169.htm,自然元素灭小怪,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","这游戏实在是不太好玩,不推荐。",休闲类
http://www.4399.com/flash/131095.htm,机智的铁甲勇士,1,"游戏设计存在诸多问题,整体体验很差。","游戏中bug大量存在,玩家体验极度糟糕。",体育类
http://www.4399.com/flash/131076.htm,打开房门,5,关卡设计很巧妙，很有挑战性。,画面精美，操作流畅。,模拟经营类
http://www.4399.com/flash/131060.htm,进击的邪恶方块,2,"总的来说这游戏很无聊,不太好玩。","画面粗糙,操作反馈也很糟糕。",策略类
http://www.4399.com/flash/131049.htm,史上最贱小游戏4,5,游戏节奏很好，不会觉得拖沓。,游戏内容很丰富，玩法很多样。,冒险类
http://www.4399.com/flash/131040.htm,坚强的小小外星人,4,"游戏性尚可,但不够精致和创新。","视觉效果尚可,但玩法缺乏深度探索体验。",儿童类
http://www.4399.com/flash/131020.htm,益智七巧板2,4,"总体感觉一般般,不太吸引我。","游戏基本可玩,但缺乏创新的亮点。",搞笑类
http://www.4399.com/flash/131039.htm,逗小猴开心混乱之地,2,"这游戏烂透了,根本不值得一玩。","音乐和音效简直就是灾难,直接影响游戏乐趣。",动作类
http://www.4399.com/flash/130907.htm,动物叠叠乐派对,4,"游戏性尚可,但不够精致和吸引人的地方。","视觉效果尚可,但玩法缺乏深度探索价值。",搞笑类
http://www.4399.com/flash/130864.htm,机器人打高尔夫,2,"这游戏无聊透了,根本玩不下去。","这游戏无聊透了,完全没有吸引力。",体育类
http://www.4399.com/flash/130836.htm,消你妹,3,"整体表现一般,适合休闲娱乐。","总体感觉一般般,没有太多出色的地方。",休闲类
http://www.4399.com/flash/130702.htm,迷路的小男孩,5,每次玩都有不同的体验，很有趣。,游戏模式很多样化，令人上瘾。,搞笑类
http://www.4399.com/flash/130653.htm,梦游夜空,2,"画面粗糙,操作反馈也很糟糕。","音乐和音效质量较差,影响游戏体验。",休闲类
http://www.4399.com/flash/130421.htm,泡泡萌宠,3,"整体表现一般,适合休闲娱乐打发时间。","整体表现一般,适合休闲消遣。",儿童类
http://www.4399.com/flash/130462.htm,王子智救公主,1,"游戏中存在太多bug,需要大幅修复。","这游戏无聊透了,我完全不推荐。",综合类
http://www.4399.com/flash/130361.htm,海绵宝宝爱汉堡,3,"玩起来还算流畅,但缺乏持续吸引力。","视觉效果尚可,但玩法缺乏深度探索价值。",儿童类
http://www.4399.com/flash/130294.htm,霓虹灯之门2,1,"实在令人失望,这游戏毫无看点可言。","游戏中bug大量存在,玩家体验极度糟糕。",策略类
http://www.4399.com/flash/130287.htm,神奇的克隆小怪物,2,"音乐和音效质量较差,影响游戏体验。","音乐和音效简直就是灾难,直接影响游戏体验。",益智类
http://www.4399.com/flash/130252.htm,拆掉神轿,2,"关卡难度设置极不合理,玩家体验不佳。","这游戏烂透了,根本不值得一玩。",测试类
http://www.4399.com/flash/130284.htm,疯狂的石头,4,"游戏玩法尚可,但整体感觉略显平淡。","画面较为出色,但玩法有些单一缺乏新意。",动作类
http://www.4399.com/flash/130153.htm,小番茄进锅,3,"画面较为出色,但玩法有些单一缺乏新意。","玩起来还算流畅,但缺乏持久吸引力。",休闲类
http://www.4399.com/flash/130146.htm,逃出医院病房,5,游戏节奏很好，不会觉得拖沓。,剧情设计很精彩，玩起来像看电影。,模拟经营类
http://www.4399.com/flash/130032.htm,聪明的照相机,5,每次更新都有新的玩法，很有趣。,游戏内容很丰富，不会觉得无聊。,冒险类
http://www.4399.com/flash/130028.htm,消防精英,3,"还有些意思,但玩久了会感到乏味。","操作体验良好,但缺乏特色内容。",体育类
http://www.4399.com/flash/129908.htm,海绵宝宝欢乐游,5,剧情设计很精彩，玩起来像看电影。,音效很棒，增强了游戏体验。,儿童类
http://www.4399.com/flash/129869.htm,释放木偶人加强版3,4,"视觉效果尚可,但玩法缺乏深度探索体验。","游戏设计不错,但内容有待进一步丰富。",体育类
http://www.4399.com/flash/129841.htm,史上最贱小游戏2中文版,1,"操作体验简直糟糕透了,根本玩不下去。","这游戏烂透了,根本不值得一玩。",搞笑类
http://www.4399.com/flash/129789.htm,斯巴达勇士,1,"游戏中bug大量存在,玩家体验极度糟糕。","关卡难度设置极不合理,玩家痛苦连连。",儿童类
http://www.4399.com/flash/129750.htm,机智的电池,1,"操作体验很差,直接影响游戏乐趣。","这游戏真是很烂,一点都不好玩。",休闲类
http://www.4399.com/flash/129764.htm,长生宝盒之谜,5,游戏节奏很好，不会觉得拖沓。,游戏内容很丰富，玩法很多样。,动作类
http://www.4399.com/flash/129756.htm,鳄鱼小顽皮找鸭子2外传,2,"这游戏实在是不太好玩,不推荐。","游戏设计存在一些问题,整体体验一般。",儿童类
http://www.4399.com/flash/129770.htm,劫后余生2,3,"画面较为出色,但玩法有些单一枯燥。","视觉效果尚可,但玩法缺乏深度探索价值。",棋牌类
http://www.4399.com/flash/129681.htm,植物大战愤怒的小鸟,4,"总体感觉一般般,没有太多出色的地方。","游戏难度适中,比较适合休闲玩家。",综合类
http://www.4399.com/flash/129663.htm,甜蜜糖果世界,5,玩法多样，永远不会觉得无聊。,游戏中的隐藏内容很多，探索很有趣。,动作类
http://www.4399.com/flash/129523.htm,泡泡熊猫,4,"游戏玩法尚可,但整体感觉平淡无奇。","操作体验良好,但游戏内容有待进一步丰富。",冒险类
http://www.4399.com/flash/129261.htm,宇航员大战外星人2,1,"关卡难度设置极不合理,玩家痛苦连连。","游戏设计存在诸多问题,整体体验很差。",搞笑类
http://www.4399.com/flash/129221.htm,爸爸去哪儿消消看,1,"游戏中bug太多了,根本无法流畅游玩。","这游戏烂透了,根本不值得一玩。",体育类
http://www.4399.com/flash/129186.htm,神奇冰块的秘密,3,"还算过得去,不过没有太多特色。","游戏性尚可,但不够精致和创新。",动作类
http://www.4399.com/flash/129094.htm,原子之谜圣诞版,5,操作很简单，但很有趣。,游戏内容很丰富，不会觉得无聊。,儿童类
http://www.4399.com/flash/129038.htm,逃离废弃庇护所,5,音效很棒，增强了游戏体验。,游戏机制很独特，玩法很新颖。,棋牌类
